product_id,reviews_link,category,price,total_reviews
18064260,https://bt.rozetka.com.ua/perfelli_biet_6512_a_1000_w_led/p18064260/comments/,Вытяжки,4299,4
3577242,https://bt.rozetka.com.ua/3577242/p3577242/comments/,Вытяжки,2244,46
14190236,https://bt.rozetka.com.ua/eleyus_titan_a_750_led_smd_50_is_bl/p14190236/comments/,Вытяжки,3309,38
7918067,https://bt.rozetka.com.ua/eleyus_lana_700_60_is_bl/p7918067/comments/,Вытяжки,2779,30
6570364,https://bt.rozetka.com.ua/6570364/p6570364/comments/,Вытяжки,2499,42
11898986,https://bt.rozetka.com.ua/pyramida_4260349576154/p11898986/comments/,Вытяжки,1749,29
245767,https://bt.rozetka.com.ua/whirlpool-awoc-0614/p245767/comments/,Стиральные машины,12999,30
232031,https://bt.rozetka.com.ua/electrolux-ewx-147410-w/p232031/comments/,Стиральные машины,24499,13
232030,https://bt.rozetka.com.ua/electrolux-ewg-147540-w/p232030/comments/,Стиральные машины,19699,8
24259921,https://bt.rozetka.com.ua/candy_cbwd_8514d-s/p24259921/comments/,Стиральные машины,17499,2
230725,https://bt.rozetka.com.ua/zanussi-zwi-71201-wa/p230725/comments/,Стиральные машины,14499,10
7765292,https://bt.rozetka.com.ua/7765292/p7765292/comments/,Стиральные машины,41699,5
12015725,https://bt.rozetka.com.ua/freggia_wdbie1485/p12015725/comments/,Стиральные машины,23345,1
1374382,https://bt.rozetka.com.ua/1374382/p1374382/comments/,Холодильники,17819,56
1374387,https://bt.rozetka.com.ua/1374387/p1374387/comments/,Холодильники,15799,2
187704,https://bt.rozetka.com.ua/bosch-kiv-38-x-20/p187704/comments/,Холодильники,19599,16
28831409,https://bt.rozetka.com.ua/hotpoint_ariston_bcb_7030_e_c_aa_o3/p28831409/comments/,Холодильники,17499,2
4058192,https://bt.rozetka.com.ua/4058192/p4058192/comments/,Холодильники,10919,3
1993387,https://bt.rozetka.com.ua/1993387/p1993387/comments/,Холодильники,9975,1
305740,https://bt.rozetka.com.ua/siemens-ki-86-saf-30/p305740/comments/,Холодильники,36999,1
273081,https://bt.rozetka.com.ua/bosch-kis-86-af-30/p273081/comments/,Холодильники,36999,2
1382252,https://bt.rozetka.com.ua/1382252/p1382252/comments/,Холодильники,17699,8
5479167,https://bt.rozetka.com.ua/5479167/p5479167/comments/,Холодильники,20799,3
1130825,https://bt.rozetka.com.ua/1130825/p1130825/comments/,Холодильники,25199,3
5479173,https://bt.rozetka.com.ua/5479173/p5479173/comments/,Холодильники,28299,5
255572,https://bt.rozetka.com.ua/whirlpool-arg-590a/p255572/comments/,Холодильники,11599,2
1344652,https://bt.rozetka.com.ua/1344652/p1344652/comments/,Холодильники,19699,4
2030437,https://bt.rozetka.com.ua/2030437/p2030437/comments/,Встраиваемые морозильники,11199,3
499395,https://bt.rozetka.com.ua/499395/p499395/comments/,Встраиваемые морозильники,11999,5
149292,https://bt.rozetka.com.ua/in-sink-erator--evolution-200/p149292/comments/,Измельчители пищевых отходов,16128,18
512065,https://bt.rozetka.com.ua/512065/p512065/comments/,Измельчители пищевых отходов,7525,3
149291,https://bt.rozetka.com.ua/in-sink-erator-evolution-100/p149291/comments/,Измельчители пищевых отходов,13775,10
12135642,https://bt.rozetka.com.ua/in_sink_erator_evolution_250/p12135642/comments/,Измельчители пищевых отходов,18850,3
6425704,https://bt.rozetka.com.ua/6425704/p6425704/comments/,Измельчители пищевых отходов,5625,2
5400158,https://bt.rozetka.com.ua/5400158/p5400158/comments/,Измельчители пищевых отходов,6815,14
5400164,https://bt.rozetka.com.ua/5400164/p5400164/comments/,Измельчители пищевых отходов,8747,1
512055,https://bt.rozetka.com.ua/512055/p512055/comments/,Измельчители пищевых отходов,8295,5
3197871,https://bt.rozetka.com.ua/3197871/p3197871/comments/,Измельчители пищевых отходов,5550,1
232467,https://bt.rozetka.com.ua/pyramida------wh/p232467/comments/,Аксессуары к ВБТ,239,23
653399,https://bt.rozetka.com.ua/653399/p653399/comments/,Аксессуары к ВБТ,189,13
2231227,https://bt.rozetka.com.ua/2231227/p2231227/comments/,Аксессуары к ВБТ,369,5
7253986,https://bt.rozetka.com.ua/7253986/p7253986/comments/,Аксессуары к ВБТ,159,4
12268509,https://bt.rozetka.com.ua/eleyus_fw_e15100/p12268509/comments/,Аксессуары к ВБТ,219,9
285159,https://bt.rozetka.com.ua/filtero-ftr-02/p285159/comments/,Аксессуары к ВБТ,149,12
5913153,https://bt.rozetka.com.ua/5913153/p5913153/comments/,Аксессуары к ВБТ,199,2
479945,https://bt.rozetka.com.ua/479945/p479945/comments/,Аксессуары к ВБТ,299,1
16940732,https://bt.rozetka.com.ua/best_08846560/p16940732/comments/,Аксессуары к ВБТ,3487,1
285160,https://bt.rozetka.com.ua/filtero-ftr-03/p285160/comments/,Аксессуары к ВБТ,195,4
1952872,https://bt.rozetka.com.ua/1952872/p1952872/comments/,Аксессуары к ВБТ,417,5
180698,https://bt.rozetka.com.ua/bosch-sgz-1010/p180698/comments/,Аксессуары к ВБТ,640,1
4906943,https://bt.rozetka.com.ua/4906943/p4906943/comments/,Аксессуары к ВБТ,109,1
2497007,https://bt.rozetka.com.ua/2497007/p2497007/comments/,Аксессуары к ВБТ,59,3
34619431,https://bt.rozetka.com.ua/elica_cfc0038668/p34619431/comments/,Аксессуары к ВБТ,396,2
460175,https://bt.rozetka.com.ua/460175/p460175/comments/,Аксессуары к ВБТ,1755,2
5913141,https://bt.rozetka.com.ua/5913141/p5913141/comments/,Аксессуары к ВБТ,119,1
12268978,https://bt.rozetka.com.ua/eleyus_fw_e1575/p12268978/comments/,Аксессуары к ВБТ,199,2
460190,https://bt.rozetka.com.ua/460190/p460190/comments/,Аксессуары к ВБТ,1560,2
7103468,https://bt.rozetka.com.ua/7103468/p7103468/comments/,Аксессуары к ВБТ,110,7
178935,https://bt.rozetka.com.ua/wpro/p178935/comments/,Аксессуары к ВБТ,800,8
2001012,https://bt.rozetka.com.ua/wpro_2001012/p2001012/comments/,Аксессуары к ВБТ,1012,3
1161405,https://bt.rozetka.com.ua/1161405/p1161405/comments/,Аксессуары к ВБТ,280,4
30872583,https://bt.rozetka.com.ua/30872583/p30872583/comments/,Аксессуары к ВБТ,725,1
171473,https://bt.rozetka.com.ua/gorenje----301229/p171473/comments/,Аксессуары к ВБТ,121,4
1456747,https://bt.rozetka.com.ua/1456747/p1456747/comments/,Аксессуары к ВБТ,77,10
178939,https://bt.rozetka.com.ua/indesit--------10-.-00089948/p178939/comments/,Аксессуары к ВБТ,109,7
1265995,https://bt.rozetka.com.ua/1265995/p1265995/comments/,Аксессуары к ВБТ,169,1
180745,https://bt.rozetka.com.ua/bosch-hez-338250/p180745/comments/,Аксессуары к ВБТ,2479,3
251889,https://bt.rozetka.com.ua/pyramida------r-kh-nkm/p251889/comments/,Аксессуары к ВБТ,231,1
2497067,https://bt.rozetka.com.ua/2497067/p2497067/comments/,Аксессуары к ВБТ,205,3
162452,https://bt.rozetka.com.ua/indesit-----c00091466/p162452/comments/,Аксессуары к ВБТ,118,21
254163,https://bt.rozetka.com.ua/teka---c3c-61801251/p254163/comments/,Аксессуары к ВБТ,352,2
1161400,https://bt.rozetka.com.ua/1161400/p1161400/comments/,Аксессуары к ВБТ,165,1
3919977,https://bt.rozetka.com.ua/3919977/p3919977/comments/,Аксессуары к ВБТ,1899,1
12269258,https://bt.rozetka.com.ua/eleyus_fw_e183/p12269258/comments/,Аксессуары к ВБТ,190,5
296520,https://rozetka.com.ua/support_smart_tv_install/p296520/comments/,Услуги к бытовой технике,449,28
296519,https://rozetka.com.ua/support_tv_install/p296519/comments/,Услуги к бытовой технике,749,30
296518,https://rozetka.com.ua/support_print/p296518/comments/,Услуги к бытовой технике,599,13
296514,https://rozetka.com.ua/support_wifi/p296514/comments/,Услуги к бытовой технике,599,29
2487362,https://rozetka.com.ua/support_prs_av_40001_65000/p2487362/comments/,Услуги к бытовой технике,3950,1
2487152,https://rozetka.com.ua/support_prs_it_40001_65000/p2487152/comments/,Услуги к бытовой технике,3950,1
2487222,https://rozetka.com.ua/support_prs_av_25001_40000/p2487222/comments/,Услуги к бытовой технике,2500,1
1758927,https://rozetka.com.ua/support_prs_it_10001_15000/p1758927/comments/,Услуги к бытовой технике,1125,2
2487107,https://rozetka.com.ua/support_prs_it_25001_40000/p2487107/comments/,Услуги к бытовой технике,2500,1
296513,https://rozetka.com.ua/support_windows/p296513/comments/,Услуги к бытовой технике,499,77
1758892,https://rozetka.com.ua/support_prs_it_4001_5000/p1758892/comments/,Услуги к бытовой технике,450,2
1758717,https://rozetka.com.ua/support_prs_av_20001_25000/p1758717/comments/,Услуги к бытовой технике,1215,1
1758902,https://rozetka.com.ua/support_prs_it_5001_7500/p1758902/comments/,Услуги к бытовой технике,625,1
1758712,https://rozetka.com.ua/support_prs_av_15001_20000/p1758712/comments/,Услуги к бытовой технике,945,1
18252402,https://rozetka.com.ua/support_android_for_him_install/p18252402/comments/,Услуги к бытовой технике,599,1
1758872,https://rozetka.com.ua/support_prs_it_3001_4000/p1758872/comments/,Услуги к бытовой технике,385,3
329895,https://rozetka.com.ua/support_pc_smart_plus/p329895/comments/,Услуги к бытовой технике,399,20
1758862,https://rozetka.com.ua/support_prs_it_2001_3000/p1758862/comments/,Услуги к бытовой технике,275,5
1758687,https://rozetka.com.ua/support_prs_av_5001_7500/p1758687/comments/,Услуги к бытовой технике,420,1
1758682,https://rozetka.com.ua/support_prs_av_4001_5000/p1758682/comments/,Услуги к бытовой технике,299,1
1758792,https://rozetka.com.ua/support_prs_it_200_1000/p1758792/comments/,Услуги к бытовой технике,90,12
296520,https://rozetka.com.ua/support_smart_tv_install/p296520/comments/,Услуги к бытовой технике,449,28
296519,https://rozetka.com.ua/support_tv_install/p296519/comments/,Услуги к бытовой технике,749,30
296518,https://rozetka.com.ua/support_print/p296518/comments/,Услуги к бытовой технике,599,13
296514,https://rozetka.com.ua/support_wifi/p296514/comments/,Услуги к бытовой технике,599,29
2487362,https://rozetka.com.ua/support_prs_av_40001_65000/p2487362/comments/,Услуги к бытовой технике,3950,1
2487152,https://rozetka.com.ua/support_prs_it_40001_65000/p2487152/comments/,Услуги к бытовой технике,3950,1
2487222,https://rozetka.com.ua/support_prs_av_25001_40000/p2487222/comments/,Услуги к бытовой технике,2500,1
1758927,https://rozetka.com.ua/support_prs_it_10001_15000/p1758927/comments/,Услуги к бытовой технике,1125,2
2487107,https://rozetka.com.ua/support_prs_it_25001_40000/p2487107/comments/,Услуги к бытовой технике,2500,1
296513,https://rozetka.com.ua/support_windows/p296513/comments/,Услуги к бытовой технике,499,77
1758892,https://rozetka.com.ua/support_prs_it_4001_5000/p1758892/comments/,Услуги к бытовой технике,450,2
1758717,https://rozetka.com.ua/support_prs_av_20001_25000/p1758717/comments/,Услуги к бытовой технике,1215,1
1758902,https://rozetka.com.ua/support_prs_it_5001_7500/p1758902/comments/,Услуги к бытовой технике,625,1
1758712,https://rozetka.com.ua/support_prs_av_15001_20000/p1758712/comments/,Услуги к бытовой технике,945,1
18252402,https://rozetka.com.ua/support_android_for_him_install/p18252402/comments/,Услуги к бытовой технике,599,1
1758872,https://rozetka.com.ua/support_prs_it_3001_4000/p1758872/comments/,Услуги к бытовой технике,385,3
329895,https://rozetka.com.ua/support_pc_smart_plus/p329895/comments/,Услуги к бытовой технике,399,20
1758862,https://rozetka.com.ua/support_prs_it_2001_3000/p1758862/comments/,Услуги к бытовой технике,275,5
1758687,https://rozetka.com.ua/support_prs_av_5001_7500/p1758687/comments/,Услуги к бытовой технике,420,1
1758682,https://rozetka.com.ua/support_prs_av_4001_5000/p1758682/comments/,Услуги к бытовой технике,299,1
1758792,https://rozetka.com.ua/support_prs_it_200_1000/p1758792/comments/,Услуги к бытовой технике,90,12
296520,https://rozetka.com.ua/support_smart_tv_install/p296520/comments/,Услуги к бытовой технике,449,28
296519,https://rozetka.com.ua/support_tv_install/p296519/comments/,Услуги к бытовой технике,749,30
296518,https://rozetka.com.ua/support_print/p296518/comments/,Услуги к бытовой технике,599,13
296514,https://rozetka.com.ua/support_wifi/p296514/comments/,Услуги к бытовой технике,599,29
2487362,https://rozetka.com.ua/support_prs_av_40001_65000/p2487362/comments/,Услуги к бытовой технике,3950,1
2487152,https://rozetka.com.ua/support_prs_it_40001_65000/p2487152/comments/,Услуги к бытовой технике,3950,1
2487222,https://rozetka.com.ua/support_prs_av_25001_40000/p2487222/comments/,Услуги к бытовой технике,2500,1
1758927,https://rozetka.com.ua/support_prs_it_10001_15000/p1758927/comments/,Услуги к бытовой технике,1125,2
2487107,https://rozetka.com.ua/support_prs_it_25001_40000/p2487107/comments/,Услуги к бытовой технике,2500,1
296513,https://rozetka.com.ua/support_windows/p296513/comments/,Услуги к бытовой технике,499,77
1758892,https://rozetka.com.ua/support_prs_it_4001_5000/p1758892/comments/,Услуги к бытовой технике,450,2
1758717,https://rozetka.com.ua/support_prs_av_20001_25000/p1758717/comments/,Услуги к бытовой технике,1215,1
1758902,https://rozetka.com.ua/support_prs_it_5001_7500/p1758902/comments/,Услуги к бытовой технике,625,1
1758712,https://rozetka.com.ua/support_prs_av_15001_20000/p1758712/comments/,Услуги к бытовой технике,945,1
18252402,https://rozetka.com.ua/support_android_for_him_install/p18252402/comments/,Услуги к бытовой технике,599,1
1758872,https://rozetka.com.ua/support_prs_it_3001_4000/p1758872/comments/,Услуги к бытовой технике,385,3
329895,https://rozetka.com.ua/support_pc_smart_plus/p329895/comments/,Услуги к бытовой технике,399,20
1758862,https://rozetka.com.ua/support_prs_it_2001_3000/p1758862/comments/,Услуги к бытовой технике,275,5
1758687,https://rozetka.com.ua/support_prs_av_5001_7500/p1758687/comments/,Услуги к бытовой технике,420,1
1758682,https://rozetka.com.ua/support_prs_av_4001_5000/p1758682/comments/,Услуги к бытовой технике,299,1
1758792,https://rozetka.com.ua/support_prs_it_200_1000/p1758792/comments/,Услуги к бытовой технике,90,12
296520,https://rozetka.com.ua/support_smart_tv_install/p296520/comments/,Услуги к бытовой технике,449,28
296519,https://rozetka.com.ua/support_tv_install/p296519/comments/,Услуги к бытовой технике,749,30
296518,https://rozetka.com.ua/support_print/p296518/comments/,Услуги к бытовой технике,599,13
296514,https://rozetka.com.ua/support_wifi/p296514/comments/,Услуги к бытовой технике,599,29
2487362,https://rozetka.com.ua/support_prs_av_40001_65000/p2487362/comments/,Услуги к бытовой технике,3950,1
2487152,https://rozetka.com.ua/support_prs_it_40001_65000/p2487152/comments/,Услуги к бытовой технике,3950,1
2487222,https://rozetka.com.ua/support_prs_av_25001_40000/p2487222/comments/,Услуги к бытовой технике,2500,1
1758927,https://rozetka.com.ua/support_prs_it_10001_15000/p1758927/comments/,Услуги к бытовой технике,1125,2
2487107,https://rozetka.com.ua/support_prs_it_25001_40000/p2487107/comments/,Услуги к бытовой технике,2500,1
296513,https://rozetka.com.ua/support_windows/p296513/comments/,Услуги к бытовой технике,499,77
1758892,https://rozetka.com.ua/support_prs_it_4001_5000/p1758892/comments/,Услуги к бытовой технике,450,2
1758717,https://rozetka.com.ua/support_prs_av_20001_25000/p1758717/comments/,Услуги к бытовой технике,1215,1
1758902,https://rozetka.com.ua/support_prs_it_5001_7500/p1758902/comments/,Услуги к бытовой технике,625,1
1758712,https://rozetka.com.ua/support_prs_av_15001_20000/p1758712/comments/,Услуги к бытовой технике,945,1
18252402,https://rozetka.com.ua/support_android_for_him_install/p18252402/comments/,Услуги к бытовой технике,599,1
1758872,https://rozetka.com.ua/support_prs_it_3001_4000/p1758872/comments/,Услуги к бытовой технике,385,3
329895,https://rozetka.com.ua/support_pc_smart_plus/p329895/comments/,Услуги к бытовой технике,399,20
1758862,https://rozetka.com.ua/support_prs_it_2001_3000/p1758862/comments/,Услуги к бытовой технике,275,5
1758687,https://rozetka.com.ua/support_prs_av_5001_7500/p1758687/comments/,Услуги к бытовой технике,420,1
1758682,https://rozetka.com.ua/support_prs_av_4001_5000/p1758682/comments/,Услуги к бытовой технике,299,1
1758792,https://rozetka.com.ua/support_prs_it_200_1000/p1758792/comments/,Услуги к бытовой технике,90,12
